,idx,nid,label
50680,1574,6nd6.2A.753,9
50681,1574,6nd6.2A.2064,9
50682,1574,6nd6.2A.2501,9
50683,1574,6nd6.2A.2506,9
50684,1574,6nd6.2A.2447,9
50685,1574,6nd6.2A.2612,9
50686,1574,6nd6.2A.2502,9
50687,1574,6nd6.2A.2508,9
50688,1574,6nd6.2A.2059,9
50689,1574,6nd6.2A.747,9
50690,1574,6nd6.2A.752,9
50691,1574,6nd6.2A.745,9
50692,1574,6nd6.2A.2015,9
50693,1574,6nd6.2A.748,9
50694,1574,6nd6.2A.2060,9
50695,1574,6nd6.2A.2055,9
50696,1574,6nd6.2A.2451,9
50697,1574,6nd6.2A.2613,9
50698,1574,6nd6.2A.2014,9
50699,1574,6nd6.2A.744,9
50700,1574,6nd6.2A.2062,9
50701,1574,6nd6.2A.746,9
50702,1574,6nd6.2A.751,9
50703,1574,6nd6.2A.749,9
50704,1574,6nd6.2A.2013,9
50705,1574,6nd6.2A.2453,9
50706,1574,6nd6.2A.2608,9
50707,1574,6nd6.2A.1265,9
50708,1574,6nd6.2A.2582,9
50709,1574,6nd6.2A.2503,9
50710,1574,6nd6.2A.2446,9
50711,1574,6nd6.2A.2448,9
50712,1575,6ndk.RA.2457,25
50713,1575,6ndk.QV.76,25
50714,1575,6ndk.YA.2602,25
50715,1575,6ndk.YA.2573,25
50716,1575,6ndk.RA.2447,25
50717,1575,6ndk.RA.2455,25
50718,1575,6ndk.YA.2062,25
50719,1575,6ndk.RA.2556,25
50720,1575,6ndk.YA.2509,25
50721,1575,6ndk.RA.2446,25
50722,1575,6ndk.YA.2060,25
50723,1575,6ndk.YA.2587,25
50724,1575,6ndk.RA.2580,25
50725,1575,6ndk.RA.2452,25
50726,1575,6ndk.RA.959,25
50727,1575,6ndk.YA.2508,25
50728,1575,6ndk.YA.2572,25
50729,1575,6ndk.YA.2585,25
50730,1575,6ndk.RA.2587,25
50731,1575,6ndk.YA.2575,25
50732,1575,6ndk.YA.2553,25
50733,1575,6ndk.RA.2505,25
50734,1575,6ndk.RA.2501,25
50735,1575,6ndk.RA.2499,25
50736,1575,6ndk.YA.2582,25
50737,1575,6ndk.YA.2500,25
50738,1575,6ndk.RA.2491,25
50739,1575,6ndk.YA.2512,25
50740,1575,6ndk.RA.2590,25
50741,1575,6ndk.RA.2454,25
50742,1575,6ndk.YA.2502,25
50743,1575,6ndk.YA.2452,25
50744,1575,6ndk.YA.2551,25
50745,1575,6ndk.QV.74,25
50746,1575,6ndk.RA.2600,25
50747,1575,6ndk.RA.2453,25
50748,1575,6ndk.ZA.2,25
50749,1575,6ndk.ZA.1,25
50750,1575,6ndk.YA.2604,25
50751,1575,6ndk.YA.2592,25
50752,1575,6ndk.RA.2251,25
50753,1575,6ndk.RA.2494,25
50754,1575,6ndk.YA.2583,25
50755,1575,6ndk.RA.2605,25
50756,1575,6ndk.RA.2571,25
50757,1575,6ndk.RA.2589,25
50758,1575,6ndk.YA.2447,25
50759,1575,6ndk.RA.2495,25
50760,1575,6ndk.RA.2582,25
50761,1575,6ndk.YA.2580,25
50762,1575,6ndk.YA.2586,25
50763,1575,6ndk.YA.2603,25
50764,1575,6ndk.RA.2507,25
50765,1575,6ndk.RA.2059,25
50766,1575,6ndk.YA.2574,25
50767,1575,6ndk.RA.2606,25
50768,1575,6ndk.RA.2460,25
50769,1575,6ndk.RA.2574,25
50770,1575,6ndk.YA.2601,25
50771,1575,6ndk.RA.2592,25
50772,1575,6ndk.YA.2061,25
50773,1575,6ndk.ZB.2,25
50774,1575,6ndk.RA.2553,25
50775,1575,6ndk.YA.2448,25
50776,1575,6ndk.RA.2503,25
50777,1575,6ndk.YA.2505,25
50778,1575,6ndk.ZA.3,25
50779,1575,6ndk.RA.2498,25
50780,1575,6ndk.RA.2493,25
50781,1575,6ndk.YA.2555,25
50782,1575,6ndk.RA.2448,25
50783,1575,6ndk.RA.2508,25
50784,1575,6ndk.YA.2059,25
50785,1575,6ndk.RA.2583,25
50786,1575,6ndk.RA.2500,25
50787,1575,6ndk.YA.2451,25
50788,1575,6ndk.RA.2551,25
50789,1575,6ndk.YA.2606,25
50790,1575,6ndk.RA.2575,25
50791,1575,6ndk.YA.2454,25
50792,1575,6ndk.XV.76,25
50793,1575,6ndk.RA.2602,25
50794,1575,6ndk.RA.2062,25
50795,1575,6ndk.YA.2584,25
50796,1575,6ndk.RA.2603,25
50797,1575,6ndk.RA.2591,25
50798,1575,6ndk.YA.2591,25
50799,1575,6ndk.YA.2507,25
50800,1575,6ndk.RA.807,25
50801,1575,6ndk.ZB.1,25
50802,1575,6ndk.RA.2060,25
50803,1575,6ndk.RA.2502,25
50804,1575,6ndk.RA.2451,25
50805,1575,6ndk.RA.1782,25
50806,1575,6ndk.YA.2504,25
50807,1575,6ndk.YA.2589,25
50808,1575,6ndk.RA.2554,25
50809,1575,6ndk.RA.2586,25
50810,1575,6ndk.RA.2063,25
50811,1575,6ndk.RA.2584,25
50812,1575,6ndk.RA.2450,25
50813,1575,6ndk.YA.807,25
50814,1575,6ndk.YA.2581,25
50815,1575,6ndk.XV.75,25
50816,1575,6ndk.YA.2552,25
50817,1575,6ndk.YA.2503,25
50818,1575,6ndk.YA.2251,25
50819,1575,6ndk.YA.2605,25
50820,1575,6ndk.ZB.3,25
50821,1575,6ndk.RA.2604,25
50822,1575,6ndk.YA.2501,25
50823,1575,6ndk.YA.2449,25
50824,1575,6ndk.RA.2459,25
50825,1575,6ndk.RA.2573,25
50826,1575,6ndk.RA.2449,25
50827,1575,6ndk.RA.2512,25
50828,1575,6ndk.YA.2450,25
50829,1575,6ndk.YA.2446,25
50830,1575,6ndk.YA.2571,25
50831,1575,6ndk.YA.2453,25
50832,1575,6ndk.RA.2572,25
50833,1575,6ndk.RA.2492,25
50834,1575,6ndk.RA.2601,25
50835,1575,6ndk.XV.74,25
50836,1575,6ndk.YA.2063,25
50837,1575,6ndk.RA.2504,25
50838,1575,6ndk.YA.2506,25
50839,1575,6ndk.RA.2458,25
50840,1575,6ndk.YA.2600,25
50841,1575,6ndk.QV.75,25
50842,1575,6ndk.RA.2061,25
50843,1575,6ndk.RA.2509,25
50844,1575,6ndk.YA.2554,25
50845,1575,6ndk.RA.2581,25
50846,1575,6ndk.RA.2506,25
50847,1575,6ndk.RA.2555,25
50848,1575,6ndk.RA.2552,25
50849,1575,6ndk.RA.2585,25
50850,1575,6ndk.YA.2590,25
50851,1576,6o97.1A.443,2
50852,1576,6o97.1A.438,2
50853,1576,6o97.1A.297,2
50854,1576,6o97.1A.318,2
50855,1576,6o97.1A.440,2
50856,1576,6o97.1A.296,2
50857,1576,6o97.1A.437,2
50858,1576,6o97.1A.1204,2
50859,1576,6o97.1A.1240,2
50860,1576,6o97.1A.320,2
50861,1576,6o97.1A.442,2
50862,1576,6o97.1A.40,2
50863,1576,6o97.1A.441,2
50864,1576,6o97.1A.326,2
50865,1576,6o97.1A.343,2
50866,1576,6o97.1A.342,2
50867,1576,6o97.1A.325,2
50868,1576,6o97.1A.341,2
50869,1576,6o97.1A.339,2
50870,1576,6o97.1A.615,2
50871,1576,6o97.1A.614,2
50872,1576,6o97.1A.38,2
50873,1576,6o97.1A.324,2
50874,1576,6o97.1A.322,2
50875,1576,6o97.1A.319,2
50876,1576,6o97.1A.616,2
50877,1576,6o97.1A.1203,2
50878,1576,6o97.1A.1207,2
50879,1576,6o97.1A.299,2
50880,1576,6o97.1A.612,2
50881,1576,6o97.1A.1205,2
50882,1576,6o97.1A.340,2
50883,1576,6o97.1A.1206,2
50884,1576,6o97.1A.338,2
50885,1576,6o97.1A.613,2
50886,1576,6o97.1A.37,2
50887,1576,6o97.1A.39,2
50888,1576,6o97.1A.1241,2
50889,1576,6o97.1A.321,2
50890,1576,6o97.1A.298,2
50891,1576,6o97.1A.337,2
50892,1576,6o97.1A.323,2
50893,1577,6o97.1A.731,2
50894,1577,6o97.1A.737,2
50895,1577,6o97.1A.1982,2
50896,1577,6o97.1A.1762,2
50897,1577,6o97.1A.1756,2
50898,1577,6o97.1A.759,2
50899,1577,6o97.1A.1764,2
50900,1577,6o97.1A.739,2
50901,1577,6o97.1A.736,2
50902,1577,6o97.1A.698,2
50903,1577,6o97.1A.742,2
50904,1577,6o97.1A.1979,2
50905,1577,6o97.1A.1771,2
50906,1577,6o97.1A.757,2
50907,1577,6o97.1A.1757,2
50908,1577,6o97.1A.738,2
50909,1577,6o97.1A.758,2
50910,1577,6o97.1A.1637,2
50911,1577,6o97.1A.1634,2
50912,1577,6o97.1A.1636,2
50913,1577,6o97.1A.752,2
50914,1577,6o97.1A.734,2
50915,1577,6o97.1A.740,2
50916,1577,6o97.1A.700,2
50917,1577,6o97.1A.760,2
50918,1577,6o97.1A.755,2
50919,1577,6o97.1A.1630,2
50920,1577,6o97.1A.1760,2
50921,1577,6o97.1A.1980,2
50922,1577,6o97.1A.1631,2
50923,1577,6o97.1A.1983,2
50924,1577,6o97.1A.743,2
50925,1577,6o97.1A.744,2
50926,1577,6o97.1A.753,2
50927,1577,6o97.1A.699,2
50928,1577,6o97.1A.1763,2
50929,1577,6o97.1A.735,2
50930,1577,6o97.1A.756,2
50931,1577,6o97.1A.1633,2
50932,1577,6o97.1A.732,2
50933,1577,6o97.1A.741,2
50934,1577,6o97.1A.1638,2
50935,1577,6o97.1A.1761,2
50936,1577,6o97.1A.749,2
50937,1577,6o97.1A.733,2
50938,1577,6o97.1A.1981,2
50939,1577,6o97.1A.761,2
50940,1577,6o97.1A.754,2
50941,1577,6o97.1A.1635,2
50942,1577,6o97.1A.762,2
50943,1577,6o97.1A.1770,2
50944,1577,6o97.1A.763,2
50945,1577,6o97.1A.1629,2
50946,1577,6o97.1A.1680,2
50947,1577,6o97.1A.1758,2
50948,1577,6o97.1A.1759,2
50949,1578,6o97.1A.1912,2
50950,1578,6o97.1a.1519,2
50951,1578,6o97.1a.1412,2
50952,1578,6o97.1a.1404,2
50953,1578,6o97.1a.1490,2
50954,1578,6o97.1a.1498,2
50955,1578,6o97.1A.1917,2
50956,1578,6o97.1a.1491,2
50957,1578,6o97.1a.1518,2
50958,1578,6o97.1a.1497,2
50959,1578,6o97.1a.529,2
50960,1578,6o97.1a.1406,2
50961,1578,6o97.1a.1496,2
50962,1578,6o97.1a.1488,2
50963,1578,6o97.1a.1487,2
50964,1578,6o97.1a.1499,2
50965,1578,6o97.1a.1411,2
50966,1578,6o97.1a.1403,2
50967,1578,6o97.1a.530,2
50968,1578,6o97.1a.531,2
50969,1578,6o97.1a.1408,2
50970,1578,6o97.1A.1911,2
50971,1578,6o97.1a.1516,2
50972,1578,6o97.1a.1409,2
50973,1578,6o97.1A.1913,2
50974,1578,6o97.1a.1413,2
50975,1578,6o97.1a.1495,2
50976,1578,6o97.1a.1407,2
50977,1578,6o97.1a.1517,2
50978,1578,6o97.1a.1492,2
50979,1578,6o97.1a.1494,2
50980,1578,6o97.1a.1493,2
50981,1578,6o97.1a.1486,2
50982,1578,6o97.1v.19,2
50983,1578,6o97.1a.1405,2
50984,1578,6o97.1a.1489,2
50985,1578,6o97.1a.1410,2
50986,1579,6o97.2A.39,2
50987,1579,6o97.2A.1240,2
50988,1579,6o97.2A.341,2
50989,1579,6o97.2A.1204,2
50990,1579,6o97.2A.614,2
50991,1579,6o97.2A.1206,2
50992,1579,6o97.2A.340,2
50993,1579,6o97.2A.339,2
50994,1579,6o97.2A.1241,2
50995,1579,6o97.2A.1205,2
50996,1579,6o97.2A.440,2
50997,1579,6o97.2A.298,2
50998,1579,6o97.2A.321,2
50999,1579,6o97.2A.325,2
51000,1579,6o97.2A.338,2
51001,1579,6o97.2A.343,2
51002,1579,6o97.2A.615,2
51003,1579,6o97.2A.337,2
51004,1579,6o97.2A.324,2
51005,1579,6o97.2A.320,2
51006,1579,6o97.2A.616,2
51007,1579,6o97.2A.342,2
51008,1579,6o97.2A.297,2
51009,1579,6o97.2A.1207,2
51010,1579,6o97.2A.38,2
51011,1579,6o97.2A.441,2
51012,1579,6o97.2A.443,2
51013,1579,6o97.2A.40,2
51014,1579,6o97.2A.612,2
51015,1579,6o97.2A.322,2
51016,1579,6o97.2A.326,2
51017,1579,6o97.2A.323,2
51018,1579,6o97.2A.438,2
51019,1579,6o97.2A.318,2
51020,1579,6o97.2A.296,2
51021,1579,6o97.2A.437,2
51022,1579,6o97.2A.319,2
51023,1579,6o97.2A.37,2
51024,1579,6o97.2A.442,2
51025,1579,6o97.2A.299,2
51026,1579,6o97.2A.613,2
51027,1579,6o97.2A.1203,2
51028,1580,6o97.2A.1634,2
51029,1580,6o97.2A.1630,2
51030,1580,6o97.2A.1639,2
51031,1580,6o97.2A.1983,2
51032,1580,6o97.2A.735,2
51033,1580,6o97.2A.1762,2
51034,1580,6o97.2A.739,2
51035,1580,6o97.2A.752,2
51036,1580,6o97.2A.756,2
51037,1580,6o97.2A.1638,2
51038,1580,6o97.2A.1981,2
51039,1580,6o97.2A.755,2
51040,1580,6o97.2A.1633,2
51041,1580,6o97.2A.1759,2
51042,1580,6o97.2A.760,2
51043,1580,6o97.2A.731,2
51044,1580,6o97.2A.1631,2
51045,1580,6o97.2A.740,2
51046,1580,6o97.2A.743,2
51047,1580,6o97.2A.737,2
51048,1580,6o97.2A.1757,2
51049,1580,6o97.2A.758,2
51050,1580,6o97.2A.753,2
51051,1580,6o97.2A.1756,2
51052,1580,6o97.2A.1770,2
51053,1580,6o97.2A.1758,2
51054,1580,6o97.2A.742,2
51055,1580,6o97.2A.759,2
51056,1580,6o97.2A.757,2
51057,1580,6o97.2A.1628,2
51058,1580,6o97.2A.741,2
51059,1580,6o97.2A.736,2
51060,1580,6o97.2A.1760,2
51061,1580,6o97.2A.732,2
51062,1580,6o97.2A.738,2
51063,1580,6o97.2A.700,2
51064,1580,6o97.2A.1635,2
51065,1580,6o97.2A.698,2
51066,1580,6o97.2A.1763,2
51067,1580,6o97.2A.1982,2
51068,1580,6o97.2A.734,2
51069,1580,6o97.2A.762,2
51070,1580,6o97.2A.761,2
51071,1580,6o97.2A.733,2
51072,1580,6o97.2A.699,2
51073,1580,6o97.2A.1980,2
51074,1580,6o97.2A.754,2
51075,1580,6o97.2A.763,2
51076,1580,6o97.2A.744,2
51077,1580,6o97.2A.1761,2
51078,1580,6o97.2A.1764,2
51079,1580,6o97.2A.1629,2
51080,1580,6o97.2A.1636,2
51081,1580,6o97.2A.1979,2
51082,1580,6o97.2A.1637,2
51083,1580,6o97.2A.749,2
51084,1580,6o97.2A.1771,2
51085,1581,6o97.2a.1490,2
51086,1581,6o97.2a.1493,2
51087,1581,6o97.2a.1411,2
51088,1581,6o97.2a.1498,2
51089,1581,6o97.2a.1518,2
51090,1581,6o97.2a.529,2
51091,1581,6o97.2a.1499,2
51092,1581,6o97.2a.1497,2
51093,1581,6o97.2a.1409,2
51094,1581,6o97.2a.1488,2
51095,1581,6o97.2a.1403,2
51096,1581,6o97.2a.1494,2
51097,1581,6o97.2a.1408,2
51098,1581,6o97.2v.19,2
51099,1581,6o97.2A.1911,2
51100,1581,6o97.2A.1913,2
51101,1581,6o97.2a.1405,2
51102,1581,6o97.2a.1487,2
51103,1581,6o97.2a.1410,2
51104,1581,6o97.2a.1516,2
51105,1581,6o97.2a.1495,2
51106,1581,6o97.2A.1917,2
51107,1581,6o97.2a.530,2
51108,1581,6o97.2a.1491,2
51109,1581,6o97.2a.1406,2
51110,1581,6o97.2a.1412,2
51111,1581,6o97.2A.1912,2
51112,1581,6o97.2a.1407,2
51113,1581,6o97.2a.1413,2
51114,1581,6o97.2a.1496,2
51115,1581,6o97.2a.1489,2
51116,1581,6o97.2a.1492,2
51117,1581,6o97.2a.531,2
51118,1581,6o97.2a.1519,2
51119,1581,6o97.2a.1404,2
51120,1581,6o97.2a.1486,2
51121,1581,6o97.2a.1517,2
51122,1582,6of1.1A.2452,9
51123,1582,6of1.1A.746,9
51124,1582,6of1.1A.749,9
51125,1582,6of1.1A.2061,9
51126,1582,6of1.1A.745,9
51127,1582,6of1.1A.750,9
51128,1582,6of1.1A.2587,9
51129,1582,6of1.1A.2059,9
51130,1582,6of1.1A.2502,9
51131,1582,6of1.1A.2015,9
51132,1582,6of1.1A.753,9
51133,1582,6of1.1A.2607,9
51134,1582,6of1.1A.2446,9
51135,1582,6of1.1A.2609,9
51136,1582,6of1.1A.2447,9
51137,1582,6of1.1A.2612,9
51138,1582,6of1.1A.2507,9
51139,1582,6of1.1A.807,9
51140,1582,6of1.1A.2508,9
51141,1582,6of1.1A.2610,9
51142,1582,6of1.1A.2453,9
51143,1582,6of1.1A.2608,9
51144,1582,6of1.1A.2448,9
51145,1582,6of1.1A.2501,9
51146,1582,6of1.1A.2505,9
51147,1582,6of1.1A.747,9
51148,1582,6of1.1A.2055,9
51149,1582,6of1.1A.2014,9
51150,1582,6of1.1A.2060,9
51151,1582,6of1.1A.751,9
51152,1582,6of1.1A.2058,9
51153,1582,6of1.1A.752,9
51154,1582,6of1.1A.2063,9
51155,1582,6of1.1A.2056,9
51156,1582,6of1.1A.2611,9
51157,1582,6of1.1A.2450,9
51158,1582,6of1.1A.2451,9
51159,1582,6of1.1A.748,9
51160,1582,6of1.1A.2013,9
51161,1582,6of1.1A.2504,9
51162,1582,6of1.1A.2582,9
51163,1582,6of1.1A.2057,9
51164,1582,6of1.1A.744,9
51165,1582,6of1.1A.2503,9
51166,1582,6of1.1A.2506,9
51167,1582,6of1.1A.2553,9
51168,1582,6of1.1A.2064,9
51169,1582,6of1.1A.2613,9
51170,1582,6of1.1A.2062,9
51171,1582,6of1.1A.1265,9
51172,1583,6of1.2A.2613,9
51173,1583,6of1.2A.2506,9
51174,1583,6of1.2A.2608,9
51175,1583,6of1.2A.2061,9
51176,1583,6of1.2A.2504,9
51177,1583,6of1.2A.2452,9
51178,1583,6of1.2A.2501,9
51179,1583,6of1.2A.2447,9
51180,1583,6of1.2A.745,9
51181,1583,6of1.2A.751,9
51182,1583,6of1.2A.2063,9
51183,1583,6of1.2A.2611,9
51184,1583,6of1.2A.744,9
51185,1583,6of1.2A.2582,9
51186,1583,6of1.2A.2056,9
51187,1583,6of1.2A.2446,9
51188,1583,6of1.2A.2451,9
51189,1583,6of1.2A.2612,9
51190,1583,6of1.2A.2508,9
51191,1583,6of1.2A.753,9
51192,1583,6of1.2A.748,9
51193,1583,6of1.2A.2453,9
51194,1583,6of1.2A.2064,9
51195,1583,6of1.2A.2609,9
51196,1583,6of1.2A.2502,9
51197,1583,6of1.2A.2610,9
51198,1583,6of1.2A.2057,9
51199,1583,6of1.2A.2059,9
51200,1583,6of1.2A.2055,9
51201,1583,6of1.2A.2450,9
51202,1583,6of1.2A.752,9
51203,1583,6of1.2A.2607,9
51204,1583,6of1.2A.2013,9
51205,1583,6of1.2A.807,9
51206,1583,6of1.2A.2062,9
51207,1583,6of1.2A.750,9
51208,1583,6of1.2A.2553,9
51209,1583,6of1.2A.746,9
51210,1583,6of1.2A.2058,9
51211,1583,6of1.2A.747,9
51212,1583,6of1.2A.2503,9
51213,1583,6of1.2A.2507,9
51214,1583,6of1.2A.2014,9
51215,1583,6of1.2A.2587,9
51216,1583,6of1.2A.2505,9
51217,1583,6of1.2A.1265,9
51218,1583,6of1.2A.749,9
51219,1583,6of1.2A.2448,9
51220,1583,6of1.2A.2015,9
51221,1583,6of1.2A.2060,9
51222,1584,6of6.QA.1497,2
51223,1584,6of6.QA.1407,2
51224,1584,6of6.QA.1498,2
51225,1584,6of6.QA.1516,2
51226,1584,6of6.QA.909,2
51227,1584,6of6.RA.1911,2
51228,1584,6of6.QA.1494,2
51229,1584,6of6.QA.1404,2
51230,1584,6of6.RA.1913,2
51231,1584,6of6.QA.1517,2
51232,1584,6of6.QA.1406,2
51233,1584,6of6.QA.1411,2
51234,1584,6of6.QA.888,2
51235,1584,6of6.QA.530,2
51236,1584,6of6.QA.1496,2
51237,1584,6of6.QA.1491,2
51238,1584,6of6.QA.1487,2
51239,1584,6of6.QA.1492,2
51240,1584,6of6.QA.1408,2
51241,1584,6of6.QA.1410,2
51242,1584,6of6.QX.19,2
51243,1584,6of6.QY.36,2
51244,1584,6of6.RA.1917,2
51245,1584,6of6.QA.1402,2
51246,1584,6of6.QA.529,2
51247,1584,6of6.QA.1518,2
51248,1584,6of6.QA.885,2
51249,1584,6of6.QA.1413,2
51250,1584,6of6.QA.1403,2
51251,1584,6of6.QA.1519,2
51252,1584,6of6.QA.889,2
51253,1584,6of6.QA.1520,2
51254,1584,6of6.QA.1486,2
51255,1584,6of6.QA.1488,2
51256,1584,6of6.QA.531,2
51257,1584,6of6.QA.1405,2
51258,1584,6of6.QA.911,2
51259,1584,6of6.RA.1914,2
51260,1584,6of6.QA.1489,2
51261,1584,6of6.QA.886,2
51262,1584,6of6.RA.1915,2
51263,1584,6of6.QA.1409,2
51264,1584,6of6.QA.887,2
51265,1584,6of6.QA.1412,2
51266,1584,6of6.QX.20,2
51267,1584,6of6.QA.1495,2
51268,1584,6of6.QA.910,2
51269,1584,6of6.QX.18,2
51270,1584,6of6.QA.1490,2
51271,1584,6of6.QA.1499,2
51272,1584,6of6.QA.1493,2
51273,1584,6of6.RA.1912,2
51274,1585,6of6.XA.909,2
51275,1585,6of6.XA.1499,2
51276,1585,6of6.XY.36,2
51277,1585,6of6.XA.1409,2
51278,1585,6of6.YA.1914,2
51279,1585,6of6.XA.1412,2
51280,1585,6of6.XA.529,2
51281,1585,6of6.XX.18,2
51282,1585,6of6.YA.1915,2
51283,1585,6of6.XA.1494,2
51284,1585,6of6.XA.1491,2
51285,1585,6of6.XA.1487,2
51286,1585,6of6.XX.19,2
51287,1585,6of6.XA.1488,2
51288,1585,6of6.XA.889,2
51289,1585,6of6.XA.887,2
51290,1585,6of6.XA.1516,2
51291,1585,6of6.YA.1913,2
51292,1585,6of6.XA.885,2
51293,1585,6of6.XA.1492,2
51294,1585,6of6.XA.1486,2
51295,1585,6of6.XA.1405,2
51296,1585,6of6.XA.1518,2
51297,1585,6of6.XA.1490,2
51298,1585,6of6.XA.1497,2
51299,1585,6of6.XA.1402,2
51300,1585,6of6.XA.1403,2
51301,1585,6of6.XA.1408,2
51302,1585,6of6.XA.1404,2
51303,1585,6of6.XA.1489,2
51304,1585,6of6.XA.1411,2
51305,1585,6of6.XA.1498,2
51306,1585,6of6.XX.20,2
51307,1585,6of6.XA.888,2
51308,1585,6of6.XA.1496,2
51309,1585,6of6.XA.531,2
51310,1585,6of6.YA.1917,2
51311,1585,6of6.XA.911,2
51312,1585,6of6.XA.1407,2
51313,1585,6of6.YA.1912,2
51314,1585,6of6.XA.1519,2
51315,1585,6of6.XA.1493,2
51316,1585,6of6.XA.1495,2
51317,1585,6of6.XA.530,2
51318,1585,6of6.XA.1410,2
51319,1585,6of6.XA.910,2
51320,1585,6of6.YA.1911,2
51321,1585,6of6.XA.1517,2
51322,1585,6of6.XA.886,2
51323,1585,6of6.XA.1406,2
51324,1585,6of6.XA.1413,2
51325,1586,6oj2.QA.1493,2
51326,1586,6oj2.QA.1405,2
51327,1586,6oj2.QA.1490,2
51328,1586,6oj2.QA.1488,2
51329,1586,6oj2.RA.1913,2
51330,1586,6oj2.QA.1496,2
51331,1586,6oj2.QA.1411,2
51332,1586,6oj2.QA.1492,2
51333,1586,6oj2.RA.1912,2
51334,1586,6oj2.QA.1413,2
51335,1586,6oj2.QX.18,2
51336,1586,6oj2.QA.530,2
51337,1586,6oj2.QA.888,2
51338,1586,6oj2.QA.1486,2
51339,1586,6oj2.QA.910,2
51340,1586,6oj2.QA.1487,2
51341,1586,6oj2.QA.889,2
51342,1586,6oj2.QY.34,2
51343,1586,6oj2.QA.909,2
51344,1586,6oj2.QA.1402,2
51345,1586,6oj2.QA.1412,2
51346,1586,6oj2.QA.911,2
51347,1586,6oj2.QA.1497,2
51348,1586,6oj2.QA.1408,2
51349,1586,6oj2.QA.1495,2
51350,1586,6oj2.QA.531,2
51351,1586,6oj2.RA.1917,2
51352,1586,6oj2.QA.885,2
51353,1586,6oj2.QA.1516,2
51354,1586,6oj2.QA.887,2
51355,1586,6oj2.QA.1406,2
51356,1586,6oj2.QA.1518,2
51357,1586,6oj2.QA.1410,2
51358,1586,6oj2.QA.529,2
51359,1586,6oj2.QA.1409,2
51360,1586,6oj2.QA.1499,2
51361,1586,6oj2.QX.19,2
51362,1586,6oj2.RA.1911,2
51363,1586,6oj2.QA.886,2
51364,1586,6oj2.QA.1498,2
51365,1586,6oj2.QY.36,2
51366,1586,6oj2.QA.1407,2
51367,1586,6oj2.QA.1489,2
51368,1586,6oj2.QA.1517,2
51369,1586,6oj2.QA.1494,2
51370,1586,6oj2.QA.1403,2
51371,1586,6oj2.QX.20,2
51372,1586,6oj2.QA.1404,2
51373,1586,6oj2.QA.1491,2
51374,1586,6oj2.QA.1519,2
51375,1587,6oj2.YA.1914,2
51376,1587,6oj2.XA.1405,2
51377,1587,6oj2.YA.1912,2
51378,1587,6oj2.XA.1403,2
51379,1587,6oj2.XA.1486,2
51380,1587,6oj2.XX.18,2
51381,1587,6oj2.XA.1406,2
51382,1587,6oj2.XA.1494,2
51383,1587,6oj2.XY.36,2
51384,1587,6oj2.XA.1487,2
51385,1587,6oj2.XA.1517,2
51386,1587,6oj2.XA.1519,2
51387,1587,6oj2.YA.1911,2
51388,1587,6oj2.XA.530,2
51389,1587,6oj2.XA.1411,2
51390,1587,6oj2.XA.1516,2
51391,1587,6oj2.XA.1488,2
51392,1587,6oj2.XA.1495,2
51393,1587,6oj2.XA.1497,2
51394,1587,6oj2.XA.1409,2
51395,1587,6oj2.XX.20,2
51396,1587,6oj2.XA.1518,2
51397,1587,6oj2.XA.1410,2
51398,1587,6oj2.XA.1402,2
51399,1587,6oj2.XA.1413,2
51400,1587,6oj2.XA.1407,2
51401,1587,6oj2.XA.1490,2
51402,1587,6oj2.XA.1498,2
51403,1587,6oj2.XA.529,2
51404,1587,6oj2.XA.1412,2
51405,1587,6oj2.XA.1404,2
51406,1587,6oj2.XA.1491,2
51407,1587,6oj2.XA.1408,2
51408,1587,6oj2.YA.1917,2
51409,1587,6oj2.XA.1496,2
51410,1587,6oj2.XA.1489,2
51411,1587,6oj2.XA.1493,2
51412,1587,6oj2.XA.531,2
51413,1587,6oj2.XA.1492,2
51414,1587,6oj2.YA.1915,2
51415,1587,6oj2.YA.1913,2
51416,1587,6oj2.XA.1520,2
51417,1587,6oj2.XX.19,2
51418,1587,6oj2.XA.1499,2
51419,1588,6om0.S2.1219,7
51420,1588,6om0.S2.1644,7
51421,1588,6om0.S2.1684,7
51422,1588,6om0.S2.1221,7
51423,1588,6om0.S2.1682,7
51424,1588,6om0.S2.1214,7
51425,1588,6om0.S2.1677,7
51426,1588,6om0.S2.1215,7
51427,1588,6om0.S2.1223,7
51428,1588,6om0.S2.1685,7
51429,1588,6om0.S2.1648,7
51430,1588,6om0.S2.1217,7
51431,1588,6om0.S2.1213,7
51432,1588,6om0.S2.1680,7
51433,1588,6om0.S2.1646,7
51434,1588,6om0.S2.1681,7
51435,1588,6om0.S2.1220,7
51436,1588,6om0.S2.1678,7
51437,1588,6om0.S2.1218,7
51438,1588,6om0.S2.1222,7
51439,1588,6om0.S2.1645,7
51440,1588,6om0.S2.1647,7
51441,1588,6om0.S2.1216,7
51442,1588,6om0.S2.1683,7
51443,1589,6om0.S2.566,7
51444,1589,6om0.S2.582,7
51445,1589,6om0.S2.584,7
51446,1589,6om0.S2.567,7
51447,1589,6om0.S2.581,7
51448,1589,6om0.S2.568,7
51449,1589,6om0.S2.580,7
51450,1589,6om0.S2.579,7
51451,1589,6om0.S2.569,7
51452,1589,6om0.S2.565,7
51453,1589,6om0.S2.586,7
51454,1589,6om0.S2.583,7
51455,1589,6om0.S2.570,7
